rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/iterations,time/fps,time/total_timesteps,train/policy_gradient_loss,train/learning_rate,train/approx_kl,train/n_updates,train/clip_fraction,train/clip_range,train/entropy_loss,train/value_loss,train/explained_variance,train/loss,train/min_reward,train/max_reward,train/mean_reward,eval/mean_reward,train/std_reward
0.58172384,141.26,15482,279,36,571392,-0.06666177398001309,0.0001,0.54730296,2780,0.40859375,0.2,-0.40026875864714384,0.0028357624851196306,0.7284062802791595,-0.0916767567396164,,,,,
0.59427953,142.78,15652,280,36,573440,-0.0715488680798444,0.0001,0.50936896,2790,0.424365234375,0.2,-0.41355004590004685,0.0026767837236548074,0.750948965549469,-0.09167081117630005,,,,,
0.6207217799999999,139.66,15824,281,36,575488,-0.07340894891531206,0.0001,0.52977777,2800,0.44130859375,0.2,-0.430086815264076,0.0021678885645087576,0.8021619021892548,-0.08568072319030762,,,,,
0.6461593600000001,137.42,15994,282,36,577536,-0.06972742366197053,0.0001,0.5404358,2810,0.4138671875,0.2,-0.3945042545907199,0.003383032929195906,0.6934688091278076,-0.09772654622793198,,,,,
0.6676844000000002,144.85,16163,283,35,579584,-0.07479442574549466,0.0001,0.4733344,2820,0.413623046875,0.2,-0.425893965549767,0.0026001880589319624,0.7685399800539017,-0.08439525961875916,,,,,
0.6965566100000001,150.82,16330,284,35,581632,-0.07937474159989506,0.0001,0.6174297,2830,0.462451171875,0.2,-0.47938302988186476,0.00225010303875024,0.7954304963350296,-0.12210123986005783,,,,,
0.7191054200000002,159.24,16500,285,35,583680,-0.06713024119380862,0.0001,0.55970156,2840,0.43662109375,0.2,-0.4001940824557096,0.0020724480209537433,0.8430682867765427,-0.10392066091299057,,,,,
0.70517076,155.0,16577,286,35,585728,-0.06524336355214473,0.0001,0.5237164,2850,0.3876953125,0.2,-0.362007840257138,0.002248559290092089,0.8252716511487961,-0.09675700962543488,,,,,
0.70619308,154.22,16629,287,35,587776,-0.06977334166294895,0.0001,0.54430926,2860,0.41962890625,0.2,-0.40572196850553155,0.0027660489944537404,0.7382383346557617,-0.09474208950996399,,,,,
0.7055499099999999,155.13,16678,288,35,589824,-0.06878974883002228,0.0001,0.63065094,2870,0.43720703125,0.2,-0.42716443901881573,0.0030368473519047255,0.7339211702346802,-0.0878482311964035,,,,,
0.7246097400000001,158.42,16725,289,35,591872,-0.07262476523173973,0.0001,0.6044781,2880,0.432421875,0.2,-0.4392556890845299,0.0021232463852356885,0.7996406406164169,-0.10052677243947983,,,,,
0.7303263099999999,163.31,16776,290,35,593920,-0.047892650158610196,0.0001,0.85724413,2890,0.437548828125,0.2,-0.3906484334729612,0.001686598377818882,0.8158385306596756,-0.09472692012786865,,,,,
0.73498435,162.28,16824,291,35,595968,-0.07637567683123052,0.0001,0.5487106,2900,0.451708984375,0.2,-0.4937655787914991,0.0017109220229031053,0.8243244737386703,-0.10672139376401901,,,,,
0.74645562,162.34,16869,292,35,598016,-0.07942197943339124,0.0001,0.48895895,2910,0.45048828125,0.2,-0.48419502479955556,0.0021016418359067757,0.8072653114795685,-0.09624593704938889,,,,,
,,,,,,-0.08038628301001154,0.0001,0.5213176,2920,0.458203125,0.2,-0.46786766285076736,0.0019203174178983318,0.8191335648298264,-0.09523320943117142,0.003348,1.058059,0.7548616399999999,0.7957234202404606,0.2188085700387222
0.7548616399999999,165.99,16972,293,35,600064,,,,,,,,,,,,,,,
0.74231628,161.04,17021,294,35,602112,-0.08371719289571047,0.0001,0.672727,2930,0.481787109375,0.2,-0.48684585066512226,0.00203355022604228,0.8034796863794327,-0.10157729685306549,,,,,
0.74993599,167.14,17073,295,35,604160,-0.07047771778015885,0.0001,0.62189126,2940,0.427392578125,0.2,-0.40327002285048363,0.003349421084203641,0.6682199239730835,-0.08766534179449081,,,,,
0.74255324,162.93,17125,296,35,606208,-0.07655451244208962,0.0001,0.84877884,2950,0.42998046875,0.2,-0.3819560192525387,0.00188534853841702,0.8136669546365738,-0.10848667472600937,,,,,
0.74570554,171.2,17175,297,35,608256,-0.06668821127386763,0.0001,0.56448233,2960,0.400146484375,0.2,-0.3818136179354042,0.0027120382252178387,0.7619293183088303,-0.061824169009923935,,,,,
0.7302523000000001,174.95,17227,298,35,610304,-0.07407350126595702,0.0001,0.54947364,2970,0.455810546875,0.2,-0.4733913639560342,0.0019410752407566178,0.7664867788553238,-0.11543305963277817,,,,,
0.7308037000000001,172.23,17281,299,35,612352,-0.0721993164770538,0.0001,0.50988567,2980,0.4517578125,0.2,-0.5065829729661345,0.0020331800556959933,0.823888435959816,-0.0959431454539299,,,,,
0.73961112,172.52,17330,300,35,614400,-0.07454329997999594,0.0001,0.5473324,2990,0.444140625,0.2,-0.44864337509498,0.0019829656019282995,0.8503760695457458,-0.09470772743225098,,,,,
0.7424328899999999,176.87,17382,301,35,616448,-0.08471824229927734,0.0001,0.61118793,3000,0.471728515625,0.2,-0.5186827942728996,0.0016002801514332532,0.8607770949602127,-0.09826352447271347,,,,,
0.7472595500000001,179.11,17433,302,35,618496,-0.07876813519396819,0.0001,0.5429462,3010,0.480859375,0.2,-0.4956619363278151,0.0014990747966294293,0.8357333838939667,-0.1122380942106247,,,,,
0.7393214199999999,185.37,17487,303,35,620544,-0.07783354291459546,0.0001,0.64412034,3020,0.461669921875,0.2,-0.4796693127602339,0.0016954019474724191,0.8508478105068207,-0.08930496126413345,,,,,
0.7449550899999999,187.83,17538,304,35,622592,-0.06751701232569758,0.0001,0.5327064,3030,0.42431640625,0.2,-0.4564092457294464,0.0023145269393353373,0.7564952671527863,-0.0784187912940979,,,,,
0.7342652799999998,191.99,17588,305,35,624640,-0.07581437967892271,0.0001,0.53740454,3040,0.44228515625,0.2,-0.4645109294913709,0.00196112592384452,0.8322281241416931,-0.11735289543867111,,,,,
0.7437330300000002,205.33,17641,306,35,626688,-0.07496102743898518,0.0001,0.6766808,3050,0.471044921875,0.2,-0.49164744475856426,0.001562558785735746,0.8564280569553375,-0.08498130738735199,,,,,
0.7247807500000001,190.37,17690,307,35,628736,-0.06550915075931699,0.0001,0.43820927,3060,0.372314453125,0.2,-0.3728258838877082,0.0014444910154452373,0.8856032192707062,-0.081150583922863,,,,,
0.7335292400000002,194.31,17740,308,35,630784,-0.06490477347979322,0.0001,0.6830998,3070,0.40556640625,0.2,-0.4229843343608081,0.002659953764487,0.8115727454423904,-0.058803118765354156,,,,,
0.7419483200000001,204.22,17788,309,35,632832,-0.07045694295084104,0.0001,0.49077916,3080,0.385498046875,0.2,-0.3816869534086436,0.002233192957646679,0.8444528430700302,-0.11070844531059265,,,,,
0.71539614,200.56,17837,310,35,634880,-0.07498706362384837,0.0001,0.54341704,3090,0.42451171875,0.2,-0.45531808873638513,0.0013187828846639605,0.8839481621980667,-0.08541873097419739,,,,,
0.71604258,192.64,17888,311,35,636928,-0.0605324415198993,0.0001,0.62086093,3100,0.369384765625,0.2,-0.36870329435914756,0.0025469652568062885,0.7920102924108505,-0.07460273057222366,,,,,
0.72769127,196.81,17940,312,35,638976,-0.06861240150174126,0.0001,0.5684429,3110,0.415771484375,0.2,-0.4241838978603482,0.002278310015935858,0.821674108505249,-0.08800531178712845,,,,,
0.7094992000000001,185.91,17992,313,35,641024,-0.07136873185227159,0.0001,0.6953079,3120,0.4275390625,0.2,-0.44327038787305356,0.0017317035475571175,0.8778869584202766,-0.08384016901254654,,,,,
0.61716756,154.34,18043,314,35,643072,-0.07133388064103201,0.0001,0.67448246,3130,0.440087890625,0.2,-0.44642481291666625,0.0025918310366250807,0.7753727436065674,-0.08627008646726608,,,,,
0.62223006,156.3,18094,315,35,645120,-0.06331061167293228,0.0001,0.86316127,3140,0.439111328125,0.2,-0.41164514534175395,0.0037456975514942314,0.24594604969024658,-0.07654401659965515,,,,,
0.6039464800000001,143.05,18146,316,35,647168,-0.06845659973914735,0.0001,0.5759603,3150,0.451953125,0.2,-0.4503761689178646,0.0018154375231461018,0.6863022744655609,-0.08039871603250504,,,,,
0.5989681,141.82,18196,317,35,649216,-0.07361892450717278,0.0001,0.51919174,3160,0.453662109375,0.2,-0.47251642728224397,0.002472210406631348,0.7445459365844727,-0.09979952126741409,,,,,
0.60847848,152.68,18246,318,35,651264,-0.07081940312054939,0.0001,0.6106703,3170,0.48212890625,0.2,-0.44517418537288905,0.0019348904312209924,0.7847970128059387,-0.10377278923988342,,,,,
0.6010054,152.52,18296,319,35,653312,-0.07154962838394567,0.0001,0.67353,3180,0.485205078125,0.2,-0.5361726827919483,0.0019550000703020486,0.8174105584621429,-0.06933782994747162,,,,,
0.61356874,154.54,18347,320,35,655360,-0.07662535169220064,0.0001,0.5197487,3190,0.46337890625,0.2,-0.49440389350056646,0.0018281946147908456,0.8262296766042709,-0.0910322368144989,,,,,
0.63329551,163.47,18396,321,35,657408,-0.07470147626590914,0.0001,0.52738494,3200,0.431298828125,0.2,-0.43892690977081655,0.001881484750083473,0.8380301147699356,-0.10114207863807678,,,,,
0.6722198999999999,170.66,18447,322,35,659456,-0.07783645745366811,0.0001,0.95762104,3210,0.497412109375,0.2,-0.5606608220376075,0.001617565493506845,0.8722792118787766,-0.0865924283862114,,,,,
0.7311765599999999,184.35,18500,323,35,661504,-0.07361893486813642,0.0001,0.5156278,3220,0.4501953125,0.2,-0.4587468640878797,0.0028107657759392168,0.7013552188873291,-0.08862438797950745,,,,,
0.6970747700000001,178.55,18550,324,35,663552,-0.08167475177324376,0.0001,0.5730948,3230,0.48046875,0.2,-0.5044946138747036,0.00258071132175246,0.7383017241954803,-0.0985819473862648,,,,,
0.68519252,172.18,18602,325,35,665600,-0.0741431092203129,0.0001,0.49243245,3240,0.44931640625,0.2,-0.48376419125124814,0.002678679189739341,0.6922765076160431,-0.09310603886842728,,,,,
0.70318279,176.17,18653,326,35,667648,-0.06649692882783712,0.0001,0.6707061,3250,0.44169921875,0.2,-0.4400434784591198,0.003031558991278871,0.7148159742355347,-0.08504674583673477,,,,,
0.68505798,166.86,18707,327,35,669696,-0.07699043671891559,0.0001,0.6477603,3260,0.493994140625,0.2,-0.5546993888914585,0.001949994954338763,0.8044584840536118,-0.10398173332214355,,,,,
0.6861229799999999,170.25,18757,328,35,671744,-0.0756914772966411,0.0001,0.5489751,3270,0.4349609375,0.2,-0.4415646362118423,0.0023742453497106906,0.7395327985286713,-0.09875871241092682,,,,,
0.6754688099999998,175.99,18810,329,35,673792,-0.07906719578895718,0.0001,0.55829436,3280,0.48720703125,0.2,-0.4966389170847833,0.0018463431615600712,0.8286848962306976,-0.09417349100112915,,,,,
0.6791139700000001,177.5,18862,330,35,675840,-0.08257197629427537,0.0001,0.57316613,3290,0.50341796875,0.2,-0.5282354798167944,0.0014381674523974652,0.8784998953342438,-0.08918911218643188,,,,,
0.68477737,176.92,18913,331,35,677888,-0.07744957640534267,0.0001,1.1143451,3300,0.494189453125,0.2,-0.44149414226412775,0.0017372366246490856,0.8280301094055176,-0.10849299281835556,,,,,
0.6707131400000002,173.53,18962,332,35,679936,-0.07468795945169404,0.0001,0.5685527,3310,0.435546875,0.2,-0.4545544361695647,0.0020172801427179366,0.8038217127323151,-0.10736054927110672,,,,,
0.69473288,182.14,19016,333,35,681984,-0.07677220078476239,0.0001,0.48120087,3320,0.453564453125,0.2,-0.48933899980038403,0.002417618259823939,0.7691502124071121,-0.09795200079679489,,,,,
0.69890152,185.39,19068,334,35,684032,-0.07358899146493059,0.0001,0.5504848,3330,0.441162109375,0.2,-0.4563271367922425,0.0017544710732181556,0.8421868234872818,-0.0958506166934967,,,,,
0.69085115,179.75,19118,335,35,686080,-0.07276929770305288,0.0001,0.6042985,3340,0.45576171875,0.2,-0.505554650630802,0.0021730945736635476,0.8213425129652023,-0.10393672436475754,,,,,
0.6990705300000001,178.43,19168,336,35,688128,-0.07076033347111661,0.0001,0.5473603,3350,0.434423828125,0.2,-0.44101016875356436,0.0020310532085204614,0.8550105094909668,-0.0908912941813469,,,,,
0.67674302,165.85,19219,337,35,690176,-0.07716290780517739,0.0001,0.5577253,3360,0.441455078125,0.2,-0.46114591537043453,0.0024798961905617032,0.8089534938335419,-0.0833401009440422,,,,,
0.6801988399999997,157.79,19270,338,35,692224,-0.0720715374161955,0.0001,0.53507006,3370,0.437451171875,0.2,-0.46029225215315817,0.0029007906050537713,0.7393257915973663,-0.05583644285798073,,,,,
0.6853768300000002,159.07,19322,339,35,694272,-0.07918275570264086,0.0001,0.73576975,3380,0.4578125,0.2,-0.4826767433434725,0.00215838135809463,0.7642965167760849,-0.09522631019353867,,,,,
0.6422231700000001,140.16,19374,340,35,696320,-0.07599054392485413,0.0001,0.62637347,3390,0.47392578125,0.2,-0.5084792673587799,0.0023682646851739264,0.7410215735435486,-0.09112516790628433,,,,,
0.65198702,141.91,19422,341,35,698368,-0.07823085985146463,0.0001,0.52905524,3400,0.460693359375,0.2,-0.49255808889865876,0.004116877653359552,0.5441544651985168,-0.08147899061441422,,,,,
,,,,,,-0.07925785027910023,0.0001,0.5925222,3410,0.478076171875,0.2,-0.5196678791195154,0.0025656707057351014,0.6641947329044342,-0.06984379142522812,0.016398,1.047815,0.6444332199999999,0.9238709720168728,0.3028387081720426
0.6520933,146.14,19559,342,35,700416,,,,,,,,,,,,,,,
0.61687871,142.14,19608,343,35,702464,-0.08601354259881192,0.0001,0.6929013,3420,0.517724609375,0.2,-0.6069998512044549,0.0020720497326692567,0.7646579295396805,-0.11081721633672714,,,,,
0.62550466,143.07,19660,344,35,704512,-0.0702871819230495,0.0001,0.6443405,3430,0.47587890625,0.2,-0.5100400979630649,0.002638425190525595,0.6995362937450409,-0.0827614814043045,,,,,
0.62266581,147.03,19712,345,35,706560,-0.0754863484937232,0.0001,0.48695135,3440,0.45458984375,0.2,-0.4906618203036487,0.0025109021647949704,0.7692354917526245,-0.09651956707239151,,,,,
0.64755707,153.51,19765,346,35,708608,-0.07879028663155623,0.0001,0.51400506,3450,0.46943359375,0.2,-0.5069570987485349,0.0019208890791560407,0.8179496973752975,-0.07862355560064316,,,,,
0.65527158,157.47,19815,347,35,710656,-0.08462057040596846,0.0001,0.4723751,3460,0.48759765625,0.2,-0.5323857358656824,0.0014327438690088456,0.8823867440223694,-0.10467597097158432,,,,,
0.6801277800000001,167.28,19865,348,35,712704,-0.08051968068466522,0.0001,0.5159724,3470,0.491845703125,0.2,-0.534147594962269,0.0017483459063441843,0.8453288525342941,-0.11111536622047424,,,,,
0.70180084,180.07,19915,349,35,714752,-0.07669417105498724,0.0001,0.5454073,3480,0.47275390625,0.2,-0.5188669491559267,0.002071958747910685,0.8129121512174606,-0.10048646479845047,,,,,
0.7097830399999999,179.67,19965,350,35,716800,-0.08630133793922141,0.0001,0.6018944,3490,0.51650390625,0.2,-0.5927592416293919,0.0015025492513814243,0.8276897817850113,-0.11396213620901108,,,,,
0.7215109200000001,182.69,20014,351,35,718848,-0.0792439387383638,0.0001,0.6589527,3500,0.4654296875,0.2,-0.4753743357025087,0.002276696469743911,0.8070925027132034,-0.10466639697551727,,,,,
0.7474518400000002,187.94,20066,352,35,720896,-0.07580524718214292,0.0001,0.6082175,3510,0.489404296875,0.2,-0.5645164819434285,0.0018037535572148044,0.8121614754199982,-0.08954925090074539,,,,,
0.7488439000000001,194.29,20117,353,35,722944,-0.080410472737276,0.0001,0.5612776,3520,0.482421875,0.2,-0.5286219381727278,0.0017878742068205612,0.8315512239933014,-0.10090237855911255,,,,,
0.7627735800000001,205.61,20169,354,35,724992,-0.07763007399044,0.0001,0.5794141,3530,0.481396484375,0.2,-0.5504900674335659,0.0012432859566615662,0.8755938112735748,-0.11727651208639145,,,,,
0.7689574899999999,206.45,20222,355,35,727040,-0.0839389184373431,0.0001,0.5072255,3540,0.500244140625,0.2,-0.5612408121116459,0.0017398889847754617,0.8443663269281387,-0.0983474850654602,,,,,
0.7451991699999999,197.64,20271,356,35,729088,-0.07261514820565936,0.0001,0.55656886,3550,0.448095703125,0.2,-0.4870828645303845,0.001960886475171719,0.834648385643959,-0.08648122847080231,,,,,
0.7354012900000001,197.02,20321,357,35,731136,-0.0675569877421367,0.0001,0.4973858,3560,0.41044921875,0.2,-0.42426118785515426,0.002202344444594928,0.8350677341222763,-0.08264463394880295,,,,,
0.7507839300000002,198.8,20371,358,35,733184,-0.064103649489698,0.0001,0.4602788,3570,0.3564453125,0.2,-0.354100861819461,0.0014938903897927958,0.8172274976968765,-0.059012364596128464,,,,,
0.7561448,195.98,20423,359,35,735232,-0.07020720037980936,0.0001,0.58587295,3580,0.450634765625,0.2,-0.48136862833052874,0.0016967313662462403,0.8724847435951233,-0.09530294686555862,,,,,
0.7024245999999998,182.24,20474,360,36,737280,-0.07718453177949414,0.0001,0.6173329,3590,0.478759765625,0.2,-0.4882362044416368,0.0015980189189576776,0.8411349654197693,-0.08934556692838669,,,,,
0.70967567,182.53,20526,361,36,739328,-0.07036070658359676,0.0001,0.7189096,3600,0.461376953125,0.2,-0.45619956171140075,0.003251758222904755,0.676581859588623,-0.08632603287696838,,,,,
0.6942641700000002,165.38,20575,362,36,741376,-0.0731283020140836,0.0001,0.58804977,3610,0.471826171875,0.2,-0.4657351181842387,0.002040211465464381,0.784867912530899,-0.09745074063539505,,,,,
0.69417423,168.26,20626,363,36,743424,-0.07375627501751296,0.0001,0.559655,3620,0.460302734375,0.2,-0.4547841797582805,0.0022406848929676926,0.836261510848999,-0.08180492371320724,,,,,
0.6901877000000001,167.37,20681,364,36,745472,-0.07228851812542417,0.0001,0.6044624,3630,0.45927734375,0.2,-0.48967315731570127,0.0019425825868893299,0.8615875244140625,-0.06874293088912964,,,,,
0.69866787,164.75,20731,365,36,747520,-0.07177983034052886,0.0001,0.56287897,3640,0.440625,0.2,-0.4322432281449437,0.0028951649790542435,0.784332349896431,-0.08984043449163437,,,,,
0.7032241899999999,159.44,20784,366,36,749568,-0.07204919022042304,0.0001,0.6204983,3650,0.462353515625,0.2,-0.4827415430918336,0.0019329845634274534,0.8461304008960724,-0.09115590900182724,,,,,
0.7060046700000001,152.39,20832,367,36,751616,-0.07511819374922198,0.0001,0.64599484,3660,0.45380859375,0.2,-0.4605032871477306,0.002135729200745118,0.8513201475143433,-0.11695095896720886,,,,,
0.7401255300000001,164.44,20883,368,36,753664,-0.07717333241598681,0.0001,0.5046024,3670,0.48310546875,0.2,-0.4022639565169811,0.002379771016421728,0.788528174161911,-0.0941907986998558,,,,,
0.7366733799999998,163.29,20936,369,36,755712,-0.07569028360303491,0.0001,0.57116187,3680,0.474365234375,0.2,-0.5360544241033495,0.001740418635199603,0.8696575313806534,-0.1284686028957367,,,,,
0.7278779300000001,155.45,20990,370,36,757760,-0.07045122383569832,0.0001,0.6237528,3690,0.44697265625,0.2,-0.4486268576234579,0.0016114663916596329,0.8834715709090233,-0.11499948799610138,,,,,
0.72913234,154.83,21040,371,36,759808,-0.06763888200512155,0.0001,0.5347505,3700,0.4083984375,0.2,-0.42233706461265685,0.0030012138273377786,0.7854889631271362,-0.07699175924062729,,,,,
0.74908732,160.32,21092,372,36,761856,-0.07418301941361279,0.0001,0.5096557,3710,0.462060546875,0.2,-0.4918969520367682,0.0020651723310948,0.8404678553342819,-0.09416888654232025,,,,,
0.7608225399999999,162.28,21144,373,36,763904,-0.07723295965697616,0.0001,0.61578447,3720,0.44755859375,0.2,-0.44635719461366535,0.001652663455934089,0.8624371439218521,-0.09204820543527603,,,,,
0.75420012,161.01,21196,374,36,765952,-0.08067607929406222,0.0001,0.72054744,3730,0.47001953125,0.2,-0.49858347764238714,0.0017389583959811715,0.8674109578132629,-0.10412143915891647,,,,,
0.7663797199999999,159.12,21248,375,36,768000,-0.07212457475834526,0.0001,0.5889448,3740,0.441015625,0.2,-0.45087349684908984,0.001984838644057163,0.8495220988988876,-0.09162837266921997,,,,,
0.7554602000000001,146.89,21299,376,36,770048,-0.07430250907782465,0.0001,0.49203718,3750,0.4365234375,0.2,-0.43021021615713834,0.002107456266094232,0.8525359183549881,-0.07553042471408844,,,,,
0.7449253499999999,146.83,21350,377,36,772096,-0.07196779535152018,0.0001,0.5376407,3760,0.4017578125,0.2,-0.3973949537612498,0.0027639242369332353,0.8026111125946045,-0.08827099949121475,,,,,
0.75739435,142.33,21402,378,36,774144,-0.07037036293186247,0.0001,0.6210986,3770,0.440283203125,0.2,-0.4709418524056673,0.0023268097345862772,0.8487153947353363,-0.07196026295423508,,,,,
0.73388861,134.57,21453,379,36,776192,-0.06798953955003526,0.0001,0.5137607,3780,0.411572265625,0.2,-0.3860588167794049,0.0027229606574110223,0.7897576242685318,-0.09575437754392624,,,,,
0.7370643400000002,135.91,21500,380,36,778240,-0.07785925815987867,0.0001,0.66126174,3790,0.463720703125,0.2,-0.4036889233626425,0.0027034291582822335,0.7628322243690491,-0.09975508600473404,,,,,
0.7422920599999999,139.06,21552,381,36,780288,-0.0745167148328619,0.0001,0.63197005,3800,0.439208984375,0.2,-0.4478768179193139,0.0016369897570257309,0.8756189420819283,-0.11476004868745804,,,,,
0.73819291,137.88,21607,382,36,782336,-0.0724658834777074,0.0001,0.6367699,3810,0.4583984375,0.2,-0.450389193277806,0.0015954314325426822,0.8898451179265976,-0.07196806371212006,,,,,
0.74745803,142.57,21658,383,36,784384,-0.07038497183821164,0.0001,0.63695765,3820,0.414990234375,0.2,-0.3887164787389338,0.002454700961970957,0.8346184641122818,-0.07273204624652863,,,,,
0.7640978100000001,142.27,21710,384,36,786432,-0.07034573277051095,0.0001,0.9081501,3830,0.440966796875,0.2,-0.4621663588099182,0.0019493412641168107,0.8636071979999542,-0.05801638960838318,,,,,
0.7896531299999999,148.68,21759,385,36,788480,-0.06874660283210687,0.0001,0.53210413,3840,0.43037109375,0.2,-0.4309625276364386,0.002251213884301251,0.8574437499046326,-0.07330650836229324,,,,,
0.7806264300000001,148.03,21810,386,36,790528,-0.06737403240986169,0.0001,0.5903686,3850,0.393115234375,0.2,-0.35581053690984843,0.001517134366076789,0.8927260339260101,-0.09967190027236938,,,,,
0.7828002599999999,148.52,21863,387,36,792576,-0.06364836708235089,0.0001,0.5721193,3860,0.410205078125,0.2,-0.3809879241511226,0.0026410945556563092,0.7666991055011749,-0.08388150483369827,,,,,
0.7884929900000001,140.53,21914,388,36,794624,-0.07002820834750309,0.0001,0.5663396,3870,0.441748046875,0.2,-0.4551013461314142,0.0026539119091467,0.7913848608732224,-0.077985480427742,,,,,
0.7924060399999999,144.14,21962,389,36,796672,-0.07464218078821432,0.0001,0.6941185,3880,0.42890625,0.2,-0.39312167386524377,0.002153133225874626,0.8296894282102585,-0.09799917787313461,,,,,
0.80047717,144.45,22012,390,36,798720,-0.06926561414729804,0.0001,0.7004076,3890,0.439453125,0.2,-0.42249843282625077,0.0024038445912083263,0.7991276383399963,-0.09190739691257477,,,,,
,,,,,,-0.07069704614696093,0.0001,0.5902927,3900,0.418896484375,0.2,-0.41009265566244724,0.001958344955164648,0.8440579324960709,-0.09385903924703598,0.110172,1.062486,0.8075147000000001,0.8398198679911729,0.22032853084335222
0.8138739000000002,151.47,22130,391,36,800768,,,,,,,,,,,,,,,
0.7937074399999999,151.07,22182,392,36,802816,-0.0776493661571294,0.0001,0.5729304,3910,0.451220703125,0.2,-0.48182981545105574,0.001403179763656226,0.8985501602292061,-0.10168559849262238,,,,,
0.7894522700000002,152.41,22234,393,36,804864,-0.07026517658960074,0.0001,0.5937166,3920,0.434814453125,0.2,-0.43614942105486987,0.0022262646671151742,0.8494777083396912,-0.07507489621639252,,,,,
0.7956342200000001,152.12,22284,394,36,806912,-0.0766833962756209,0.0001,0.6311629,3930,0.4484375,0.2,-0.4502387405373156,0.0020775988416062317,0.8506686836481094,-0.10397111624479294,,,,,
0.7970577899999999,155.37,22333,395,36,808960,-0.07554901664843783,0.0001,0.630304,3940,0.444189453125,0.2,-0.4175373253412545,0.0026069817529787544,0.7665951400995255,-0.08883967995643616,,,,,
0.79417298,161.21,22383,396,36,811008,-0.07615843522071372,0.0001,0.70958763,3950,0.449560546875,0.2,-0.40304969176650046,0.0023980734051292528,0.7561833411455154,-0.09393506497144699,,,,,
0.80001507,164.57,22437,397,36,813056,-0.08081911288609263,0.0001,0.541654,3960,0.480224609375,0.2,-0.508916009310633,0.0017359861156364786,0.8289752900600433,-0.10064547508955002,,,,,
0.79708057,165.84,22489,398,36,815104,-0.0776184716145508,0.0001,0.56498784,3970,0.452490234375,0.2,-0.46285061063244937,0.0018313474432943623,0.839669793844223,-0.10619091987609863,,,,,
0.7912747600000002,165.17,22541,399,36,817152,-0.07769042636791709,0.0001,0.70865417,3980,0.45478515625,0.2,-0.45686893742531537,0.0019557605397494625,0.8323566019535065,-0.08338237553834915,,,,,
0.79793065,166.51,22589,400,36,819200,-0.07628179501771229,0.0001,0.55757916,3990,0.480615234375,0.2,-0.5179833436384798,0.0013951569337223191,0.8938377797603607,-0.10382350534200668,,,,,
0.80538353,170.59,22639,401,36,821248,-0.0818957727344241,0.0001,0.58058864,4000,0.460009765625,0.2,-0.5208462212234736,0.0017719090539685567,0.8649760037660599,-0.09599647670984268,,,,,
0.7981239499999999,170.16,22690,402,36,823296,-0.0790197912225267,0.0001,0.545056,4010,0.4798828125,0.2,-0.5215501896105706,0.0015431934951266157,0.9011190459132195,-0.10238824039697647,,,,,
0.79785657,172.84,22742,403,36,825344,-0.07252654295880348,0.0001,0.6044682,4020,0.451171875,0.2,-0.49095146879553797,0.0017293164875809453,0.876616969704628,-0.09690599888563156,,,,,
0.80977899,172.29,22795,404,36,827392,-0.08029701471677982,0.0001,0.54797673,4030,0.491845703125,0.2,-0.539566766563803,0.0017392843494235422,0.8642154633998871,-0.11368503421545029,,,,,
0.8068367900000001,174.81,22845,405,36,829440,-0.07453995271935128,0.0001,0.83651686,4040,0.466748046875,0.2,-0.5077937783673405,0.0017474267289799173,0.8786925226449966,-0.10571368783712387,,,,,
0.7824616599999998,174.59,22895,406,36,831488,-0.07969883123005275,0.0001,0.5831499,4050,0.50302734375,0.2,-0.5718947551213205,0.0015268134688085412,0.8841394633054733,-0.10211676359176636,,,,,
0.7795762199999998,172.17,22946,407,36,833536,-0.0750283929053694,0.0001,0.6009747,4060,0.47568359375,0.2,-0.529216867685318,0.0018423375531710917,0.8650137633085251,-0.08304492384195328,,,,,
0.7779053200000001,165.06,22996,408,36,835584,-0.07289798056590371,0.0001,0.6733469,4070,0.455322265625,0.2,-0.48804579526185987,0.001788105082232505,0.8799857646226883,-0.06300375610589981,,,,,
0.77678223,164.03,23048,409,36,837632,-0.0743786531907972,0.0001,0.5730287,4080,0.429443359375,0.2,-0.4390973704867065,0.0018803189068421489,0.8742435425519943,-0.09040559083223343,,,,,
0.78722578,170.08,23097,410,36,839680,-0.07729842597909738,0.0001,0.59533405,4090,0.451318359375,0.2,-0.47842287346720697,0.0016269205842036171,0.8871627897024155,-0.11546013504266739,,,,,
0.7918969499999998,173.45,23146,411,36,841728,-0.08159540864289738,0.0001,0.49080893,4100,0.48056640625,0.2,-0.5335283368825913,0.0014571671630619677,0.8825400099158287,-0.09837338328361511,,,,,
0.7653297200000001,172.12,23199,412,36,843776,-0.08213403556437697,0.0001,0.60443956,4110,0.50185546875,0.2,-0.5600636173039675,0.0016582704503889545,0.8664523959159851,-0.1048571765422821,,,,,
0.7696038099999999,180.55,23249,413,36,845824,-0.06550409056944773,0.0001,0.5873183,4120,0.478173828125,0.2,-0.5105620553717017,0.002412725904287072,0.7300541400909424,-0.0703735500574112,,,,,
0.7792207499999999,185.43,23300,414,36,847872,-0.08115117049310357,0.0001,1.0803127,4130,0.5099609375,0.2,-0.4591748480685055,0.001670175013896369,0.8051602393388748,-0.10777312517166138,,,,,
