time/fps,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,time/episodes,train/loss,train/learning_rate,train/n_updates,train/std_reward,train/min_reward,eval/mean_reward,train/max_reward,train/mean_reward
52,5179,271276,111.96,0.05,0.6448586000000001,4540,8.779847848927602e-05,0.0001,55318,,,,,
52,5190,271748,113.04,0.05,0.65044214,4544,9.199330816045403e-05,0.0001,55436,,,,,
52,5205,272375,114.9,0.05,0.6593955699999999,4548,4.104903928237036e-05,0.0001,55593,,,,,
52,5219,272966,112.92,0.05,0.66517442,4552,0.00015496090054512024,0.0001,55741,,,,,
52,5230,273471,111.93,0.05,0.6611238300000001,4556,9.973757551051676e-05,0.0001,55867,,,,,
52,5238,273834,111.07,0.05,0.6585165400000002,4560,8.45367248984985e-05,0.0001,55958,,,,,
52,5247,274218,108.94,0.05,0.6490046799999999,4564,8.222090400522575e-05,0.0001,56054,,,,,
52,5254,274493,106.91,0.05,0.63406845,4568,9.172646241495386e-05,0.0001,56123,,,,,
52,5267,275052,108.05,0.05,0.63650719,4572,0.00011297177115920931,0.0001,56262,,,,,
52,5278,275512,108.78,0.05,0.64769942,4576,6.158187170512974e-05,0.0001,56377,,,,,
52,5288,275948,107.7,0.05,0.64135403,4580,4.892539436696097e-05,0.0001,56486,,,,,
52,5299,276387,105.9,0.05,0.63241921,4584,0.000149999134009704,0.0001,56596,,,,,
52,5312,276967,107.93,0.05,0.62661844,4588,0.0003102413611486554,0.0001,56741,,,,,
52,5324,277424,108.62,0.05,0.63001728,4592,7.52077903598547e-05,0.0001,56855,,,,,
52,5335,277930,109.77,0.05,0.63658352,4596,6.317703082459047e-05,0.0001,56982,,,,,
52,5342,278265,107.43,0.05,0.6304845,4600,5.135623359819874e-05,0.0001,57066,,,,,
52,5358,278939,109.83,0.05,0.62696214,4604,5.29608951183036e-05,0.0001,57234,,,,,
52,5375,279642,113.31,0.05,0.6317686200000001,4608,9.690289152786136e-05,0.0001,57410,,,,,
52,5382,279931,111.23,0.05,0.6249273399999999,4612,5.489367322297767e-05,0.0001,57482,,,,,
51,5389,280174,109.19,0.05,0.6179956200000001,4616,9.942564065568149e-05,0.0001,57543,,,,,
51,5401,280647,109.3,0.05,0.6138962,4620,0.00016940775094553828,0.0001,57661,,,,,
51,5412,281139,110.51,0.05,0.6184033500000001,4624,6.414143717847764e-05,0.0001,57784,,,,,
51,5421,281509,111.77,0.05,0.62353704,4628,8.904367859940976e-05,0.0001,57877,,,,,
51,5440,282354,117.42,0.05,0.6435771,4632,0.00017304098582826555,0.0001,58088,,,,,
51,5449,282738,118.05,0.05,0.6614740900000001,4636,0.00012670783326029778,0.0001,58184,,,,,
51,5457,283067,117.91,0.05,0.6584946599999999,4640,7.124748663045466e-05,0.0001,58266,,,,,
51,5471,283685,119.37,0.05,0.6553601600000002,4644,0.00011106740566901863,0.0001,58421,,,,,
51,5487,284375,120.0,0.05,0.6552309700000001,4648,9.241571387974545e-05,0.0001,58593,,,,,
51,5504,285131,121.65,0.05,0.6487112700000001,4652,0.00012283388059586287,0.0001,58782,,,,,
51,5517,285696,122.25,0.05,0.6469066900000001,4656,4.7477587941102684e-05,0.0001,58923,,,,,
51,5528,286213,123.79,0.05,0.6513614,4660,0.00010903910151682794,0.0001,59053,,,,,
51,5537,286567,123.49,0.05,0.6497978799999999,4664,0.00012970477109774947,0.0001,59141,,,,,
51,5548,287010,125.17,0.05,0.65717996,4668,6.786893209209666e-05,0.0001,59252,,,,,
51,5562,287594,125.42,0.05,0.6604013900000001,4672,7.91527854744345e-05,0.0001,59398,,,,,
51,5575,288136,126.24,0.05,0.6552906199999999,4676,0.00017652871611062437,0.0001,59533,,,,,
51,5589,288749,128.01,0.05,0.6617018100000002,4680,6.008123455103487e-05,0.0001,59687,,,,,
51,5600,289196,128.09,0.05,0.6545149199999999,4684,7.797688886057585e-05,0.0001,59798,,,,,
51,5611,289735,127.68,0.05,0.6671851899999999,4688,8.187099592760205e-05,0.0001,59933,,,,,
51,5623,290238,128.14,0.05,0.66210277,4692,8.338812767760828e-05,0.0001,60059,,,,,
51,5628,290442,125.12,0.05,0.64640384,4696,0.00017146748723462224,0.0001,60110,,,,,
51,5635,290747,124.82,0.05,0.6427773700000001,4700,9.632579167373478e-05,0.0001,60186,,,,,
51,5644,291123,121.84,0.05,0.6423840200000001,4704,8.42233348521404e-05,0.0001,60280,,,,,
51,5652,291503,118.61,0.05,0.63297458,4708,0.0002175141271436587,0.0001,60375,,,,,
51,5667,292100,121.69,0.05,0.64450328,4712,6.545693759107962e-05,0.0001,60524,,,,,
51,5684,292814,126.4,0.05,0.6601579,4716,6.814346852479503e-05,0.0001,60703,,,,,
51,5690,293073,124.26,0.05,0.66072981,4720,8.343462104676291e-05,0.0001,60768,,,,,
51,5701,293515,123.76,0.05,0.6572413300000001,4724,8.340476779267192e-05,0.0001,60878,,,,,
51,5713,294041,125.32,0.05,0.6532321099999998,4728,6.93075853632763e-05,0.0001,61010,,,,,
51,5721,294349,119.95,0.05,0.6376672399999999,4732,5.0367380026727915e-05,0.0001,61087,,,,,
51,5727,294641,119.03,0.05,0.62958342,4736,0.00017452843894716352,0.0001,61160,,,,,
51,5738,295107,120.4,0.05,0.6394740499999999,4740,4.303266905480996e-05,0.0001,61276,,,,,
51,5754,295777,120.92,0.05,0.64503294,4744,9.200935164699331e-05,0.0001,61444,,,,,
51,5767,296342,119.67,0.05,0.6430767900000001,4748,3.774193464778364e-05,0.0001,61585,,,,,
51,5782,296994,118.63,0.05,0.6458108599999999,4752,0.00010512492008274421,0.0001,61748,,,,,
51,5790,297351,116.55,0.05,0.63128575,4756,0.00034865172347053885,0.0001,61837,,,,,
51,5809,298133,119.2,0.05,0.63232695,4760,0.00014875891793053597,0.0001,62033,,,,,
51,5814,298348,117.81,0.05,0.62162115,4764,8.137056283885613e-05,0.0001,62086,,,,,
51,5829,299001,119.91,0.05,0.63014779,4768,7.472364814020693e-05,0.0001,62250,,,,,
51,5841,299530,119.36,0.05,0.61756371,4772,4.4747146603185683e-05,0.0001,62382,,,,,
,,,,0.05,,,0.00012937253632117063,0.0001,62499,0.3056064732006506,-0.022196,0.9226215153708835,1.058965,0.605543
51,5868,300041,119.05,0.05,0.6114144,4776,7.746075425529853e-05,0.0001,62510,,,,,
51,5875,300300,115.51,0.05,0.59278752,4780,0.00011633062968030572,0.0001,62574,,,,,
51,5885,300777,115.81,0.05,0.59734561,4784,9.30693349801004e-05,0.0001,62694,,,,,
51,5899,301361,116.26,0.05,0.5904072800000001,4788,3.9104219467844814e-05,0.0001,62840,,,,,
51,5913,301919,116.81,0.05,0.60327122,4792,0.000137894821818918,0.0001,62979,,,,,
51,5927,302549,121.07,0.05,0.6211403099999999,4796,0.00012893347593490034,0.0001,63137,,,,,
51,5940,303102,123.55,0.05,0.6285594,4800,0.00015939291915856302,0.0001,63275,,,,,
51,5950,303528,124.05,0.05,0.6324918600000001,4804,5.011013490729965e-05,0.0001,63381,,,,,
50,5964,304149,126.46,0.05,0.64667822,4808,8.825435361359268e-05,0.0001,63537,,,,,
50,5972,304465,123.65,0.05,0.63210319,4812,4.929308488499373e-05,0.0001,63616,,,,,
50,5987,305109,122.95,0.05,0.62572893,4816,6.69709115754813e-05,0.0001,63777,,,,,
50,6002,305714,126.41,0.05,0.63329333,4820,4.6741581172682345e-05,0.0001,63928,,,,,
50,6016,306342,128.27,0.05,0.63899986,4824,0.0002982366713695228,0.0001,64085,,,,,
50,6021,306530,124.89,0.05,0.63488577,4828,9.814837540034205e-05,0.0001,64132,,,,,
50,6036,307145,127.96,0.05,0.6499422300000001,4832,0.00010075484169647098,0.0001,64286,,,,,
50,6046,307601,129.6,0.05,0.6574897999999999,4836,4.908098344458267e-05,0.0001,64400,,,,,
50,6057,308111,130.04,0.05,0.6607215,4840,0.00016583762771915644,0.0001,64527,,,,,
50,6067,308540,127.63,0.05,0.6478774199999999,4844,0.0002396432391833514,0.0001,64634,,,,,
50,6081,309087,127.45,0.05,0.64562045,4848,6.504185876110569e-05,0.0001,64771,,,,,
50,6096,309746,127.52,0.05,0.6531370400000001,4852,6.006698095006868e-05,0.0001,64936,,,,,
50,6108,310274,129.23,0.05,0.6642598099999999,4856,4.4778567826142535e-05,0.0001,65068,,,,,
50,6124,310920,127.87,0.05,0.6586643800000002,4860,0.00013281134306453168,0.0001,65229,,,,,
50,6131,311206,128.58,0.05,0.6640216200000001,4864,0.00013116098125465214,0.0001,65301,,,,,
50,6140,311636,126.35,0.05,0.6464069299999999,4868,5.4174895922187716e-05,0.0001,65408,,,,,
50,6152,312158,126.28,0.05,0.6477488000000001,4872,0.00013246168964542449,0.0001,65539,,,,,
50,6159,312446,124.05,0.05,0.64315729,4876,0.00014193177048582584,0.0001,65611,,,,,
